infectious_period_both,omicron_latent_period,booster_reach,booster_VE,contact_reduction_scenario_id,contact_reduction_strength,contact_reduction_start,contact_reduction_end,relative_risk_hospitalization,relative_risk_icu,value_type,date,value
2,2,md,hi,0,,,,0.35,0.15,icu,2022-01-07,3371
2,2,md,hi,0,,,,0.35,0.15,icu,2022-01-08,3291
2,2,md,hi,0,,,,0.35,0.15,icu,2022-01-09,3212
2,2,md,hi,0,,,,0.35,0.15,icu,2022-01-10,3136
2,2,md,hi,0,,,,0.35,0.15,icu,2022-01-11,3061
2,2,md,hi,0,,,,0.35,0.15,icu,2022-01-12,2988
2,2,md,hi,0,,,,0.35,0.15,icu,2022-01-13,2918
2,2,md,hi,0,,,,0.35,0.15,icu,2022-01-14,2850
2,2,md,hi,0,,,,0.35,0.15,icu,2022-01-15,2785
2,2,md,hi,0,,,,0.35,0.15,icu,2022-01-16,2724
2,2,md,hi,0,,,,0.35,0.15,icu,2022-01-17,2665
2,2,md,hi,0,,,,0.35,0.15,icu,2022-01-18,2611
2,2,md,hi,0,,,,0.35,0.15,icu,2022-01-19,2560
2,2,md,hi,0,,,,0.35,0.15,icu,2022-01-20,2513
2,2,md,hi,0,,,,0.35,0.15,icu,2022-01-21,2471
2,2,md,hi,0,,,,0.35,0.15,icu,2022-01-22,2433
2,2,md,hi,0,,,,0.35,0.15,icu,2022-01-23,2399
2,2,md,hi,0,,,,0.35,0.15,icu,2022-01-24,2371
2,2,md,hi,0,,,,0.35,0.15,icu,2022-01-25,2347
2,2,md,hi,0,,,,0.35,0.15,icu,2022-01-26,2329
2,2,md,hi,0,,,,0.35,0.15,icu,2022-01-27,2316
2,2,md,hi,0,,,,0.35,0.15,icu,2022-01-28,2308
2,2,md,hi,0,,,,0.35,0.15,icu,2022-01-29,2305
2,2,md,hi,0,,,,0.35,0.15,icu,2022-01-30,2308
2,2,md,hi,0,,,,0.35,0.15,icu,2022-01-31,2316
2,2,md,hi,0,,,,0.35,0.15,icu,2022-02-01,2329
2,2,md,hi,0,,,,0.35,0.15,icu,2022-02-02,2347
2,2,md,hi,0,,,,0.35,0.15,icu,2022-02-03,2370
2,2,md,hi,0,,,,0.35,0.15,icu,2022-02-04,2398
2,2,md,hi,0,,,,0.35,0.15,icu,2022-02-05,2431
2,2,md,hi,0,,,,0.35,0.15,icu,2022-02-06,2469
2,2,md,hi,0,,,,0.35,0.15,icu,2022-02-07,2510
2,2,md,hi,0,,,,0.35,0.15,icu,2022-02-08,2556
2,2,md,hi,0,,,,0.35,0.15,icu,2022-02-09,2605
2,2,md,hi,0,,,,0.35,0.15,icu,2022-02-10,2658
2,2,md,hi,0,,,,0.35,0.15,icu,2022-02-11,2714
2,2,md,hi,0,,,,0.35,0.15,icu,2022-02-12,2772
2,2,md,hi,0,,,,0.35,0.15,icu,2022-02-13,2833
2,2,md,hi,0,,,,0.35,0.15,icu,2022-02-14,2896
2,2,md,hi,0,,,,0.35,0.15,icu,2022-02-15,2960
2,2,md,hi,0,,,,0.35,0.15,icu,2022-02-16,3025
2,2,md,hi,0,,,,0.35,0.15,icu,2022-02-17,3090
2,2,md,hi,0,,,,0.35,0.15,icu,2022-02-18,3156
2,2,md,hi,0,,,,0.35,0.15,icu,2022-02-19,3220
2,2,md,hi,0,,,,0.35,0.15,icu,2022-02-20,3284
2,2,md,hi,0,,,,0.35,0.15,icu,2022-02-21,3347
2,2,md,hi,0,,,,0.35,0.15,icu,2022-02-22,3407
2,2,md,hi,0,,,,0.35,0.15,icu,2022-02-23,3465
2,2,md,hi,0,,,,0.35,0.15,icu,2022-02-24,3520
2,2,md,hi,0,,,,0.35,0.15,icu,2022-02-25,3572
2,2,md,hi,0,,,,0.35,0.15,icu,2022-02-26,3620
2,2,md,hi,0,,,,0.35,0.15,icu,2022-02-27,3663
2,2,md,hi,0,,,,0.35,0.15,icu,2022-02-28,3703
2,2,md,hi,0,,,,0.35,0.15,icu,2022-03-01,3737
2,2,md,hi,0,,,,0.35,0.15,icu,2022-03-02,3767
2,2,md,hi,0,,,,0.35,0.15,icu,2022-03-03,3792
2,2,md,hi,0,,,,0.35,0.15,icu,2022-03-04,3811
2,2,md,hi,0,,,,0.35,0.15,icu,2022-03-05,3824
2,2,md,hi,0,,,,0.35,0.15,icu,2022-03-06,3832
2,2,md,hi,0,,,,0.35,0.15,icu,2022-03-07,3835
2,2,md,hi,0,,,,0.35,0.15,icu,2022-03-08,3831
2,2,md,hi,0,,,,0.35,0.15,icu,2022-03-09,3822
2,2,md,hi,0,,,,0.35,0.15,icu,2022-03-10,3808
2,2,md,hi,0,,,,0.35,0.15,icu,2022-03-11,3788
2,2,md,hi,0,,,,0.35,0.15,icu,2022-03-12,3763
2,2,md,hi,0,,,,0.35,0.15,icu,2022-03-13,3733
2,2,md,hi,0,,,,0.35,0.15,icu,2022-03-14,3698
2,2,md,hi,0,,,,0.35,0.15,icu,2022-03-15,3659
2,2,md,hi,0,,,,0.35,0.15,icu,2022-03-16,3615
2,2,md,hi,0,,,,0.35,0.15,icu,2022-03-17,3567
2,2,md,hi,0,,,,0.35,0.15,icu,2022-03-18,3514
2,2,md,hi,0,,,,0.35,0.15,icu,2022-03-19,3459
2,2,md,hi,0,,,,0.35,0.15,icu,2022-03-20,3400
2,2,md,hi,0,,,,0.35,0.15,icu,2022-03-21,3338
2,2,md,hi,0,,,,0.35,0.15,icu,2022-03-22,3273
2,2,md,hi,0,,,,0.35,0.15,icu,2022-03-23,3206
2,2,md,hi,0,,,,0.35,0.15,icu,2022-03-24,3136
2,2,md,hi,0,,,,0.35,0.15,icu,2022-03-25,3065
2,2,md,hi,0,,,,0.35,0.15,icu,2022-03-26,2992
2,2,md,hi,0,,,,0.35,0.15,icu,2022-03-27,2918
2,2,md,hi,0,,,,0.35,0.15,icu,2022-03-28,2843
2,2,md,hi,0,,,,0.35,0.15,icu,2022-03-29,2767
2,2,md,hi,0,,,,0.35,0.15,icu,2022-03-30,2690
2,2,md,hi,0,,,,0.35,0.15,icu,2022-03-31,2613
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-11-23,52563
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-11-24,53573
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-11-25,54418
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-11-26,55100
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-11-27,55625
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-11-28,56010
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-11-29,56269
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-11-30,56414
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-01,56452
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-02,56371
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-03,56152
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-04,55784
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-05,55275
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-06,54648
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-07,53912
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-08,53070
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-09,52117
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-10,51059
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-11,49918
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-12,48731
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-13,47538
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-14,46364
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-15,45193
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-16,43998
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-17,42754
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-18,41425
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-19,39994
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-20,38507
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-21,37038
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-22,35622
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-23,34295
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-24,33105
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-25,32094
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-26,31266
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-27,30607
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-28,30134
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-29,29906
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-30,29973
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-31,30331
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-01,30970
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-02,31871
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-03,32958
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-04,34182
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-05,35525
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-06,36987
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-07,38578
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-08,40313
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-09,42213
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-10,44298
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-11,46591
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-12,49116
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-13,51895
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-14,54951
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-15,58306
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-16,61981
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-17,65996
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-18,70369
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-19,75115
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-20,80247
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-21,85774
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-22,91705
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-23,98042
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-24,104786
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-25,111933
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-26,119477
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-27,127407
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-28,135705
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-29,144350
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-30,153313
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-31,162563
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-01,171910
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-02,180738
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-03,188644
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-04,195442
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-05,201064
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-06,205512
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-07,208827
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-08,211080
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-09,212356
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-10,212747
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-11,212348
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-12,211250
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-13,209538
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-14,207292
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-15,204587
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-16,201490
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-17,198062
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-18,194358
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-19,190426
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-20,186309
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-21,182046
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-22,177670
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-23,173212
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-24,168697
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-25,164151
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-26,159592
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-27,155039
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-28,150507
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-01,146011
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-02,141563
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-03,137171
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-04,132847
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-05,128597
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-06,124427
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-07,120344
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-08,116351
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-09,112452
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-10,108650
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-11,104947
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-12,101344
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-13,97844
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-14,94445
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-15,91148
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-16,87995
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-17,85135
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-18,82656
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-19,80586
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-20,78920
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-21,77638
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-22,76711
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-23,76107
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-24,75791
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-25,75728
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-26,75887
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-27,76237
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-28,76752
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-29,77407
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-30,78180
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-31,79053
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-11-23,1437
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-11-24,1464
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-11-25,1488
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-11-26,1508
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-11-27,1525
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-11-28,1540
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-11-29,1551
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-11-30,1560
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-01,1565
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-02,1567
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-03,1565
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-04,1558
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-05,1549
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-06,1536
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-07,1520
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-08,1501
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-09,1478
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-10,1453
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-11,1426
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-12,1398
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-13,1370
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-14,1341
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-15,1310
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-16,1277
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-17,1241
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-18,1202
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-19,1160
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-20,1119
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-21,1078
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-22,1039
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-23,1001
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-24,966
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-25,933
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-26,902
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-27,873
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-28,846
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-29,824
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-30,806
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-31,790
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-01,776
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-02,765
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-03,754
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-04,744
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-05,735
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-06,727
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-07,721
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-08,716
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-09,713
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-10,712
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-11,714
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-12,717
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-13,724
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-14,732
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-15,744
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-16,759
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-17,777
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-18,799
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-19,824
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-20,852
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-21,884
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-22,920
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-23,959
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-24,1002
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-25,1049
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-26,1099
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-27,1152
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-28,1209
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-29,1269
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-30,1331
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-31,1396
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-01,1459
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-02,1514
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-03,1562
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-04,1603
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-05,1638
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-06,1667
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-07,1689
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-08,1706
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-09,1716
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-10,1722
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-11,1722
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-12,1718
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-13,1710
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-14,1698
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-15,1682
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-16,1663
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-17,1642
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-18,1618
2,2,md,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-19,1592
